sentence_source	label	label_notes	sentence
7899	9	Comment:	The colours were similarly derived from the stylesheet.
7900	2	Comment:	At that point the patient grabbed the arm of the dentist to forcibly pull the drill out of his mouth.
7901	0	Comment:	It was this moist ground that during construction engulfed a crane which remains under the stadium today.
7902	0	Comment:	Tom plans to continue to live the country life as he grows older.
7903	0	Comment: Dairying is an event, not an entity.	Near Adelaide the land is intensively farmed for dairying, fruit, and vegetables.
7904	6	Comment: A prototypical example.	Bevan opens a case on the other side of the room and pulls out a flask that contains ale of the best sort.
7905	0	Comment:	Ride Metrorail and then pick up a car just steps from the train to run errands, shop or reach any other business or social event not easily accessible via transit.
7906	0	Comment: The man isn't using the chisel for anything.	Providence had sent the old man into the world with a chisel in his hand.
7907	1	Comment: Both elements are occurrences; modality is outside	And, of course, everyone wants to prove the truth of their beliefs through experience, but the belief begets the experience.
7908	0	Comment:	The mesopause separates the mesosphere from the thermosphere.
7909	2	Comment:	Unlike earlier machines, their typewriter permits the typist to see what is being typed and has other features that make it the first really practical typing machine.
7910	9	Comment:	Avocado butter is a very rich, moisturizing treatment for the hair and skin, and it has some natural sunscreen properties.
7911	1	Comment:	The man radiated jolliness.
7912	1	Comment:	Earplugs relieve the discomfort from traveling with a cold allergy or sinus condition.
7913	1	Comment:	There is a rise in erratic behaviour from substance abuse and frustration caused by long waits for hospital treatment.
7914	9	Comment:	The sisters are teenage refugees from a violent home, living alone in a faded Victorian mansion where they survive by creating a closed world centered around each other and their new friends -- a rowdy makeshift family of castoffs, dealers, and drama queens on the periphery of the burgeoning drug game, some looking for a way out, some looking for a way deeper in.
7915	9	Comment:	In Europe the fuel is distilled from canola oil.
7916	9	Comment:	She prepared some beef bouillon and let it cool.
7917	3	Comment:The fibres are a functional part of the capsule.	Surrounding each neuron there was a group of cells of the glial type (satellite cells), which together with the collagen fibres composed the glial capsule.
7918	0	Comment:	The residents and scientists learned from the Krakatau explosion.
7919	0	Comment:	This is an overview of the viewer from a developer's perspective.
7920	0	Comment: The sentence describes the creation of songs from pre-existing syllables.	Months later, the birds composed the syllables into complete songs, whether the songs matched natural patterns or not.
7921	1	Comment: The molt is the process or the cause, not the producer.	The spring molt produces mottled brown feathers, making the female almost invisible as she sits on her nest.
7922	8	Comment: Guidelines are a information-bearing mental activity (restriction d).	The student committee developed the following guidelines.
7923	1	Comment:	Beauty had scarcely uttered these words when the castle radiated with light.
7924	0	Comment:	Muscles, tendons, and ligaments surround the ankle providing the stability the ankle joint needs for walking and running.
7925	9	Comment:	The basement carpeting is made from recycled plastic pop bottles, and the underpad was once automobile tires.
7926	6	Comment: the cash is already in the bag; modality is outside	After the cashier put the cash in a bag, the robber saw a bottle of scotch that he wanted behind the counter on the shelf.
7927	1	Comment:	This durable short sleeve crew neck tee shirt is made of preshrunk cotton to minimize shrinkage after washing.
7928	0	Comment:	The institution provides a deposit, as set in the Commission dues and fees schedule, towards the fee when it submits its appeal document.
7929	0	Comment: vitamins are part of the multivitamin with no clear boundaries (stuff-object relation).	We take multivitamin that contains vitamins D, E, K, and beta-carotene.
7930	8	Comment:	The developer duly writes a test case, makes the necessary code changes, ensures the test passes, checks the code in and considers the job finished.
7931	0	Comment:	Many students deviate from the ideal curricula presented in a later section of this bulletin.
